638.00 0.06059
640.00 0.05950
642.00 0.05820
644.00 0.05670
646.00 0.05512
648.00 0.05356
650.00 0.05212
652.00 0.05110
654.00 0.05046
656.00 0.04995
658.00 0.04937
660.00 0.04872
662.00 0.04793
664.00 0.04712
666.00 0.04647
668.00 0.04571
670.00 0.04508
672.00 0.04474
674.00 0.04455
676.00 0.04437
678.00 0.04442
680.00 0.04489
682.00 0.04609
684.00 0.04799
686.00 0.05024
688.00 0.05278
690.00 0.05624
692.00 0.06187
694.00 0.06940
696.00 0.07774
698.00 0.08725
700.00 0.09868
702.00 0.11099
704.00 0.12490
706.00 0.14113
708.00 0.15674
710.00 0.17197
712.00 0.18675
714.00 0.20243
716.00 0.21793
718.00 0.23376
720.00 0.25036
722.00 0.26632
724.00 0.28417
726.00 0.30119
728.00 0.31709
730.00 0.33283
732.00 0.34914
734.00 0.36304
736.00 0.37550
738.00 0.38774
740.00 0.39914
742.00 0.41046
744.00 0.42119
746.00 0.42954
748.00 0.43695
750.00 0.44385
752.00 0.44958
754.00 0.45419
756.00 0.45802
758.00 0.46111
760.00 0.46323
762.00 0.46530
764.00 0.46748
766.00 0.46966
768.00 0.47151
770.00 0.47291
772.00 0.47387
774.00 0.47493
776.00 0.47573
778.00 0.47610
780.00 0.47652
782.00 0.47723
784.00 0.47798
786.00 0.47880
788.00 0.47960
790.00 0.48016
792.00 0.48067
794.00 0.48147
796.00 0.48245
798.00 0.48347
800.00 0.48432
820.00 0.48909
840.00 0.49366
860.00 0.49974
880.00 0.50420
900.00 0.50790
920.00 0.51061
940.00 0.50744
960.00 0.49742
980.00 0.49516
1000.00 0.50115
1020.00 0.50945
1040.00 0.51813
1060.00 0.52487
1080.00 0.52411
1100.00 0.52243
1120.00 0.51859
1140.00 0.50372
1160.00 0.47896
1180.00 0.46524
1200.00 0.46688
1220.00 0.47635
1240.00 0.48812
1260.00 0.48922
1280.00 0.48581
1300.00 0.47640
1320.00 0.45359
1340.00 0.41900
1360.00 0.38955
1380.00 0.32801
1400.00 0.23055
1420.00 0.16814
1440.00 0.14975
1460.00 0.14648
1480.00 0.15832
1500.00 0.17980
1520.00 0.20617
1540.00 0.23150
1560.00 0.25381
1580.00 0.27655
1600.00 0.29285
1620.00 0.30674
1640.00 0.31808
1660.00 0.32257
1680.00 0.32579
1700.00 0.32332
1720.00 0.31501
1740.00 0.30480
1760.00 0.28774
1780.00 0.27768
1800.00 0.27650
1820.00 0.27127
1840.00 0.25853
1860.00 0.21605
1880.00 0.13258
1900.00 0.07288
1920.00 0.05166
1940.00 0.05055
1960.00 0.05554
1980.00 0.06522
2000.00 0.07397
2020.00 0.08747
2040.00 0.09715
2060.00 0.10898
2080.00 0.12315
2100.00 0.13624
2120.00 0.14881
2140.00 0.15760
2160.00 0.16431
2180.00 0.16902
2200.00 0.17090
2220.00 0.17387
2240.00 0.17091
2260.00 0.16356
2280.00 0.15572
2300.00 0.14609
2320.00 0.13389
2340.00 0.12382
2360.00 0.11704
2380.00 0.10618
2400.00 0.09713
2420.00 0.08753
2440.00 0.07956
2460.00 0.06791
2480.00 0.06236
2500.00 0.06230
2520.00 0.06006
2540.00 0.05782
2560.00 0.05558
2580.00 0.05335
2600.00 0.05111
2620.00 0.04887
2640.00 0.04663
2660.00 0.04439
2680.00 0.04215
2700.00 0.03992
2720.00 0.03768
2740.00 0.03544
2760.00 0.03320
2780.00 0.03096
2800.00 0.02873
2820.00 0.02649
2840.00 0.02425
2860.00 0.02201
2880.00 0.01978
2900.00 0.01754
2920.00 0.01530
2940.00 0.01306
2960.00 0.01082
2980.00 0.00859
3000.00 0.00878
3020.00 0.00857
3040.00 0.00859
3060.00 0.00889
3080.00 0.00892
3100.00 0.00903
3120.00 0.00920
3140.00 0.00904
3160.00 0.00937
3180.00 0.00962
3200.00 0.00964
3220.00 0.00981
3240.00 0.00973
3260.00 0.00978
3280.00 0.00978
3300.00 0.00973
3320.00 0.00970
3340.00 0.00982
3360.00 0.01033
3380.00 0.01456
3400.00 0.01446
3420.00 0.01301
3440.00 0.01188
3460.00 0.01227
3480.00 0.01518
3500.00 0.01355
3520.00 0.01375
3540.00 0.01377
3560.00 0.01389
3580.00 0.01415
3600.00 0.01437
3620.00 0.01474
3640.00 0.01483
3660.00 0.01531
3680.00 0.01555
3700.00 0.01590
3720.00 0.01646
3740.00 0.01677
3760.00 0.01739
3780.00 0.01753
3800.00 0.01777
3820.00 0.01799
3840.00 0.01814
3860.00 0.01812
3880.00 0.01811
3900.00 0.01811
3920.00 0.01815
3940.00 0.01790
3960.00 0.01789
3980.00 0.01793
4000.00 0.01782
4020.00 0.01783
4040.00 0.01776
4060.00 0.01767
4080.00 0.01747
4100.00 0.01738
4120.00 0.01726
4140.00 0.01688
4160.00 0.01692
4180.00 0.01637
4200.00 0.01610
4220.00 0.01616
4240.00 0.01588
4260.00 0.01573
4280.00 0.01545
4300.00 0.01534
4320.00 0.01518
4340.00 0.01504
4360.00 0.01466
4380.00 0.01454
4400.00 0.01435
4420.00 0.01420
4440.00 0.01406
4460.00 0.01393
4480.00 0.01367
4500.00 0.01355
4520.00 0.01341
4540.00 0.01332
4560.00 0.01292
4580.00 0.01311
4600.00 0.01301
4620.00 0.01287
4640.00 0.01297
4660.00 0.01283
4680.00 0.01282
4700.00 0.01290
4720.00 0.01294
4740.00 0.01298
4760.00 0.01297
4780.00 0.01303
4800.00 0.01294
4820.00 0.01301
4840.00 0.01317
4860.00 0.01308
4880.00 0.01331
4900.00 0.01334
4920.00 0.01350
4940.00 0.01357
4960.00 0.01357
4980.00 0.01417
5000.00 0.01455
5100.00 0.01449
5200.00 0.01408
5300.00 0.01325
5400.00 0.01180
5500.00 0.00971
5600.00 0.00988
5700.00 0.00877
5800.00 0.00818
5900.00 0.00807
6000.00 0.00867
6100.00 0.00906
6200.00 0.00872
6300.00 0.00814
6400.00 0.00823
6500.00 0.00820
6600.00 0.00806
6700.00 0.00776
6800.00 0.00740
6900.00 0.00744
7000.00 0.00710
7100.00 0.00673
7200.00 0.00667
7300.00 0.00639
7400.00 0.00606
7500.00 0.00645
7600.00 0.00609
7700.00 0.00629
7800.00 0.00716
7900.00 0.00826
8000.00 0.00887
8100.00 0.00967
8200.00 0.01033
8300.00 0.01092
8400.00 0.01202
8500.00 0.01336
8600.00 0.01496
8700.00 0.01867
8800.00 0.02478
8900.00 0.03067
9000.00 0.03248
9100.00 0.03214
9200.00 0.03059
9300.00 0.02920
9400.00 0.02885
9500.00 0.02771
9600.00 0.02549
9700.00 0.02268
9800.00 0.02039
9900.00 0.01965
10000.00 0.01997
10100.00 0.02008
10200.00 0.02084
10300.00 0.02125
10400.00 0.02100
10500.00 0.02023
10600.00 0.01935
10700.00 0.01839
10800.00 0.01720
10900.00 0.01601
11000.00 0.01611
11100.00 0.01565
11200.00 0.01499
11300.00 0.01408
11400.00 0.01336
11500.00 0.01247
11600.00 0.01172
11700.00 0.01118
11800.00 0.01103
11900.00 0.01105
12000.00 0.01088
12100.00 0.01108
12200.00 0.01165
12300.00 0.01166
12400.00 0.01200
12500.00 0.01182
12600.00 0.01183
12700.00 0.01165
12800.00 0.01144
12900.00 0.01135
13000.00 0.01073
13100.00 0.01092
13200.00 0.01087
13300.00 0.01081
13400.00 0.01092
13500.00 0.01135
13600.00 0.01137
13700.00 0.01114
13800.00 0.01136
13900.00 0.01114
14000.00 0.01045
